Zone,PM25,Datetime_UTC,fire_count_regional,frp_regional_sum,hfi_weighted,fwi_mean,fire_count_local,frp_local_sum,PM25_lag_1h,PM25_lag_6h,PM25_lag_24h,PM25_lag_48h,PM25_roll_24h_mean,PM25_roll_24h_max,PM25_roll_7d_mean,frp_roll_24h_sum,frp_roll_72h_sum,hour,day_of_week,month,is_wildfire_season,season,alert
Lower Fraser Valley,7.487667,2022-02-03 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.164556,3.175333,5.681594933307757,4.856667,4.0069663623199725,7.570889,5.0819687231586865,0.0,0.0,3,3,2,0,Winter,0
Lower Fraser Valley,7.129445,2022-02-03 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.487667,3.632842695679329,7.570889,4.167611,3.988572862319972,7.519472,5.082028252920591,0.0,0.0,4,3,2,0,Winter,0
Lower Fraser Valley,6.0605,2022-02-03 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.129445,4.476194,7.519472,3.799278,3.927782362319972,7.487667,5.0824845267301155,0.0,0.0,5,3,2,0,Winter,0
Lower Fraser Valley,5.371972,2022-02-03 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.0605,4.841172,4.820317,3.629975,3.950767987319972,7.487667,5.081558848158687,0.0,0.0,6,3,2,0,Winter,0
Lower Fraser Valley,5.341611,2022-02-03 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.371972,6.134934,3.8085,3.382056,4.014647612319972,7.487667,5.081647139825353,0.0,0.0,7,3,2,0,Winter,0
Lower Fraser Valley,5.156833,2022-02-03 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.341611,6.164556,2.92975,2.909945,4.107442737319972,7.487667,5.0798600981586866,0.0,0.0,8,3,2,0,Winter,0
Lower Fraser Valley,4.205098,2022-02-03 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.156833,7.487667,3.173366,2.023889,4.150431570653305,7.487667,5.073114098158687,0.0,0.0,9,3,2,0,Winter,0
Lower Fraser Valley,4.26,2022-02-03 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.205098,7.129445,3.292305,2.372611,4.190752195653306,7.487667,5.068143860063448,0.0,0.0,10,3,2,0,Winter,0
Lower Fraser Valley,4.290472,2022-02-03 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.26,6.0605,3.195667,2.062106,4.236369070653305,7.487667,5.071164693396782,0.0,0.0,11,3,2,0,Winter,0
Lower Fraser Valley,3.62,2022-02-03 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.290472,5.371972,2.676417,1.77,4.275685028986639,7.487667,5.066305568396782,0.0,0.0,12,3,2,0,Winter,0
Lower Fraser Valley,3.470472,2022-02-03 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.62,5.341611,2.287806,1.654472,4.324962778986639,7.487667,5.066017866015829,0.0,0.0,13,3,2,0,Winter,0
Lower Fraser Valley,3.066222,2022-02-03 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.470472,5.156833,2.176389,1.806139,4.362039153986639,7.487667,5.065352687444401,0.0,0.0,14,3,2,0,Winter,0
Lower Fraser Valley,3.384472,2022-02-03 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.066222,4.205098,2.251778,2.120445,4.409234737319972,7.487667,5.0658340029205915,0.0,0.0,15,3,2,0,Winter,0
Lower Fraser Valley,3.545655,2022-02-03 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.384472,4.26,2.683839,2.442701,4.445143737319972,7.487667,5.063584758872973,0.0,0.0,16,3,2,0,Winter,0
Lower Fraser Valley,3.547107,2022-02-03 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.545655,4.290472,3.070555,3.528464,4.465000070653305,7.487667,5.060410443396782,0.0,0.0,17,3,2,0,Winter,0
Lower Fraser Valley,3.815305,2022-02-03 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.547107,3.62,3.031611,4.246139,4.497653987319972,7.487667,5.055039241015829,0.0,0.0,18,3,2,0,Winter,0
Lower Fraser Valley,3.713574,2022-02-03 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.815305,3.470472,3.094611,3.750972,4.5234441123199725,7.487667,5.046505127920591,0.0,0.0,19,3,2,0,Winter,0
Lower Fraser Valley,3.967639,2022-02-03 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.713574,3.066222,2.671222,3.690417,4.577461487319972,7.487667,5.032273276730116,0.0,0.0,20,3,2,0,Winter,0
Lower Fraser Valley,3.453103,2022-02-03 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.967639,3.384472,3.175333,3.490804208576972,4.589035237319972,7.487667,5.0139281576824954,0.0,0.0,21,3,2,0,Winter,0
Lower Fraser Valley,2.335444,2022-02-03 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.453103,3.545655,3.632842695679329,2.106917,4.534976958333333,7.487667,4.991574651730115,0.0,0.0,22,3,2,0,Winter,0
Lower Fraser Valley,2.57369,2022-02-03 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.335444,3.547107,4.476194,1.938556,4.455705958333334,7.487667,4.976178127920591,0.0,0.0,23,3,2,0,Winter,0
Lower Fraser Valley,2.922583,2022-02-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.57369,3.815305,4.841172,1.733111,4.37576475,7.487667,4.960760699349163,0.0,0.0,0,4,2,0,Winter,0
Lower Fraser Valley,2.985242,2022-02-04 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.922583,3.713574,6.134934,2.581091,4.244527583333333,7.487667,4.93911812196821,0.0,0.0,1,4,2,0,Winter,0
Lower Fraser Valley,4.681111,2022-02-04 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.985242,3.967639,6.164556,3.83007,4.182717375,7.487667,4.91630049696821,0.0,0.0,2,4,2,0,Winter,0
Lower Fraser Valley,4.122944,2022-02-04 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.681111,3.453103,7.487667,5.681594933307757,4.042520583333333,7.129445,4.894318270777735,0.0,0.0,3,4,2,0,Winter,0
Lower Fraser Valley,4.784778,2022-02-04 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.122944,2.335444,7.129445,7.570889,3.9448261250000005,6.0605,4.867516354111068,0.0,0.0,4,4,2,0,Winter,0
Lower Fraser Valley,3.72,2022-02-04 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.784778,2.57369,6.0605,7.519472,3.847305291666667,5.371972,4.845737913634877,0.0,0.0,5,4,2,0,Winter,0
Lower Fraser Valley,4.138028,2022-02-04 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.72,2.922583,5.371972,4.820317,3.795890958333333,5.341611,4.829921282682496,0.0,0.0,6,4,2,0,Winter,0
Lower Fraser Valley,4.253722,2022-02-04 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.138028,2.985242,5.341611,3.8085,3.75056225,5.156833,4.819956996968211,0.0,0.0,7,4,2,0,Winter,0
Lower Fraser Valley,3.604595465401721,2022-02-04 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.253722,4.681111,5.156833,2.92975,3.685885686058405,4.784778,4.807988648547982,0.0,0.0,8,4,2,0,Winter,0
Lower Fraser Valley,3.23,2022-02-04 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.604595465401721,4.122944,4.205098,3.173366,3.645256602725072,4.784778,4.787608553309887,0.0,0.0,9,4,2,0,Winter,0
Lower Fraser Valley,2.82,2022-02-04 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.23,4.784778,4.26,3.292305,3.5852566027250714,4.784778,4.765422874738459,0.0,0.0,10,4,2,0,Winter,0
Lower Fraser Valley,2.960078,2022-02-04 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.82,3.72,4.290472,3.195667,3.5298235193917384,4.784778,4.7476654045003635,0.0,0.0,11,4,2,0,Winter,0
Lower Fraser Valley,3.862611,2022-02-04 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.960078,4.138028,3.62,2.676417,3.5399323110584047,4.784778,4.733501874738459,0.0,0.0,12,4,2,0,Winter,0
Lower Fraser Valley,4.276055,2022-02-04 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.862611,4.253722,3.470472,2.287806,3.573498269391738,4.784778,4.7246435711670305,0.0,0.0,13,4,2,0,Winter,0
Lower Fraser Valley,4.625278,2022-02-04 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.276055,3.604595465401721,3.066222,2.176389,3.6384589360584054,4.784778,4.722799987833698,0.0,0.0,14,4,2,0,Winter,0
Lower Fraser Valley,5.23975,2022-02-04 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.625278,3.23,3.384472,2.251778,3.7157621860584054,5.23975,4.728107065214649,0.0,0.0,15,4,2,0,Winter,0
Lower Fraser Valley,4.798417,2022-02-04 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.23975,2.82,3.545655,2.683839,3.767960602725072,5.23975,4.727603594976554,0.0,0.0,16,4,2,0,Winter,0
Lower Fraser Valley,3.963394,2022-02-04 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.798417,2.960078,3.547107,3.070555,3.7853058943917386,5.23975,4.716522606881316,0.0,0.0,17,4,2,0,Winter,0
Lower Fraser Valley,4.679333,2022-02-04 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.963394,3.862611,3.815305,3.031611,3.821307061058405,5.23975,4.704040297357507,0.0,0.0,18,4,2,0,Winter,0
Lower Fraser Valley,3.56,2022-02-04 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.679333,4.276055,3.713574,3.094611,3.8149081443917385,5.23975,4.688255904500364,0.0,0.0,19,4,2,0,Winter,0
Lower Fraser Valley,2.86,2022-02-04 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.56,4.625278,3.967639,2.671222,3.7687565193917383,5.23975,4.6626758806908395,0.0,0.0,20,4,2,0,Winter,0
Lower Fraser Valley,3.110472,2022-02-04 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.86,5.23975,3.453103,3.175333,3.7544802277250717,5.23975,4.639582200828772,0.0,0.0,21,4,2,0,Winter,0
Lower Fraser Valley,2.655806,2022-02-04 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.110472,4.798417,2.335444,3.632842695679329,3.7678286443917384,5.23975,4.617097484227621,0.0,0.0,22,4,2,0,Winter,0
Lower Fraser Valley,2.569695,2022-02-04 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.655806,3.963394,2.57369,4.476194,3.767662186058405,5.23975,4.581356412799049,0.0,0.0,23,4,2,0,Winter,0
Lower Fraser Valley,2.468367,2022-02-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.569695,4.679333,2.922583,4.841172,3.748736519391738,5.23975,4.5453167699419055,0.0,0.0,0,5,2,0,Winter,0
Lower Fraser Valley,2.951158,2022-02-05 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.468367,3.56,2.985242,6.134934,3.747316352725072,5.23975,4.507528716370477,0.0,0.0,1,5,2,0,Winter,0
Lower Fraser Valley,2.339667,2022-02-05 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.951158,2.86,4.681111,6.164556,3.6497561860584047,5.23975,4.464145781846668,0.0,0.0,2,5,2,0,Winter,0
Lower Fraser Valley,1.746861,2022-02-05 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.339667,3.110472,4.122944,7.487667,3.550752727725072,5.23975,4.3994423949419055,0.0,0.0,3,5,2,0,Winter,0
Lower Fraser Valley,2.095194,2022-02-05 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.746861,2.655806,4.784778,7.129445,3.4386867277250714,5.23975,4.3421009306561915,0.0,0.0,4,5,2,0,Winter,0
Lower Fraser Valley,2.399583,2022-02-05 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.095194,2.569695,3.72,6.0605,3.3836693527250716,5.23975,4.285868448513334,0.0,0.0,5,5,2,0,Winter,0
Lower Fraser Valley,2.679194,2022-02-05 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.399583,2.468367,4.138028,5.371972,3.322884602725072,5.23975,4.250089341370478,0.0,0.0,6,5,2,0,Winter,0
Lower Fraser Valley,2.412681,2022-02-05 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.679194,2.951158,4.253722,5.341611,3.246174561058405,5.23975,4.204528322789548,0.0,0.0,7,5,2,0,Winter,0
Lower Fraser Valley,2.709327,2022-02-05 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.412681,2.339667,3.604595465401721,5.156833,3.208871708333333,5.23975,4.166885409516503,0.0,0.0,8,5,2,0,Winter,0
Lower Fraser Valley,2.79732,2022-02-05 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.709327,1.746861,3.23,4.205098,3.190843375,5.23975,4.1275549511831695,0.0,0.0,9,5,2,0,Winter,0
Lower Fraser Valley,2.825,2022-02-05 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.79732,2.095194,2.82,4.26,3.191051708333333,5.23975,4.0939156523438855,0.0,0.0,10,5,2,0,Winter,0
Lower Fraser Valley,2.293444,2022-02-05 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.825,2.399583,2.960078,4.290472,3.163275291666667,5.23975,4.061789003534362,0.0,0.0,11,5,2,0,Winter,0
Lower Fraser Valley,2.633417,2022-02-05 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.293444,2.679194,3.862611,3.62,3.1120588750000002,5.23975,4.040362914248648,0.0,0.0,12,5,2,0,Winter,0
Lower Fraser Valley,2.573806,2022-02-05 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.633417,2.412681,4.276055,3.470472,3.0411318333333335,5.23975,4.020581586867696,0.0,0.0,13,5,2,0,Winter,0
Lower Fraser Valley,2.658139,2022-02-05 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.573806,2.709327,4.625278,3.066222,2.9591677083333328,5.23975,4.004882842820076,0.0,0.0,14,5,2,0,Winter,0
Lower Fraser Valley,2.672572,2022-02-05 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.658139,2.79732,5.23975,3.384472,2.852201958333333,4.798417,3.9866157416296,0.0,0.0,15,5,2,0,Winter,0
Lower Fraser Valley,3.001639,2022-02-05 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.672572,2.825,4.798417,3.545655,2.7773362083333333,4.679333,3.9691205332962665,0.0,0.0,16,5,2,0,Winter,0
Lower Fraser Valley,5.29317,2022-02-05 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.001639,2.293444,3.963394,3.547107,2.8327435416666664,5.29317,3.9641543785343623,0.0,0.0,17,5,2,0,Winter,0
Lower Fraser Valley,5.686278,2022-02-05 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.29317,2.633417,4.679333,3.815305,2.8746995833333333,5.686278,3.958792110677219,0.0,0.0,18,5,2,0,Winter,0
Lower Fraser Valley,6.151361,2022-02-05 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.686278,2.573806,3.56,3.713574,2.982672958333333,6.151361,3.951407688058171,0.0,0.0,19,5,2,0,Winter,0
Lower Fraser Valley,6.757889,2022-02-05 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.151361,2.658139,2.86,3.967639,3.145085,6.757889,3.9551135452010286,0.0,0.0,20,5,2,0,Winter,0
Lower Fraser Valley,5.525167,2022-02-05 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.757889,2.672572,3.110472,3.453103,3.245697291666666,6.757889,3.945596354724838,0.0,0.0,21,5,2,0,Winter,0
Lower Fraser Valley,5.587472,2022-02-05 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.525167,3.001639,2.655806,2.335444,3.367850041666667,6.757889,3.931445973772457,0.0,0.0,22,5,2,0,Winter,0
Lower Fraser Valley,6.204667,2022-02-05 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.587472,5.29317,2.569695,2.57369,3.5193072083333337,6.757889,3.912615449962933,0.0,0.0,23,5,2,0,Winter,0
Lower Fraser Valley,6.041111,2022-02-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.204667,5.686278,2.468367,2.922583,3.6681715416666667,6.757889,3.893342128534362,0.0,0.0,0,6,2,0,Winter,0
Lower Fraser Valley,6.52,2022-02-06 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.041111,6.151361,2.951158,2.985242,3.8168732916666666,6.757889,3.8632178428200765,0.0,0.0,1,6,2,0,Winter,0
Lower Fraser Valley,6.363,2022-02-06 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.52,6.757889,2.339667,4.681111,3.9845121666666667,6.757889,3.8185577832962667,0.0,0.0,2,6,2,0,Winter,0
Lower Fraser Valley,6.57,2022-02-06 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.363,5.525167,1.746861,4.122944,4.185476291666666,6.757889,3.7685492118676955,0.0,0.0,3,6,2,0,Winter,0
Lower Fraser Valley,7.211933,2022-02-06 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.57,5.587472,2.095194,4.784778,4.3986737499999995,7.211933,3.7419220237199977,0.0,0.0,4,6,2,0,Winter,0
Lower Fraser Valley,8.799222,2022-02-06 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.211933,6.204667,2.399583,3.72,4.665325374999999,8.799222,3.7376460473199105,0.0,0.0,5,6,2,0,Winter,0
Lower Fraser Valley,5.97,2022-02-06 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.799222,6.041111,2.679194,4.138028,4.802442291666667,8.799222,3.7254248151770533,0.0,0.0,6,6,2,0,Winter,0
Lower Fraser Valley,5.069389,2022-02-06 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.97,6.52,2.412681,4.253722,4.913138458333333,8.799222,3.723405469938958,0.0,0.0,7,6,2,0,Winter,0
Lower Fraser Valley,4.983111,2022-02-06 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.069389,6.363,2.709327,3.604595465401721,5.007879458333334,8.799222,3.7286476961294346,0.0,0.0,8,6,2,0,Winter,0
Lower Fraser Valley,4.394039,2022-02-06 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.983111,6.57,2.79732,3.23,5.074409416666666,8.799222,3.7296285056532437,0.0,0.0,9,6,2,0,Winter,0
Lower Fraser Valley,3.573306,2022-02-06 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.394039,7.211933,2.825,2.82,5.105588833333333,8.799222,3.71966738094142,0.0,0.0,10,6,2,0,Winter,0
Lower Fraser Valley,2.974389,2022-02-06 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.573306,8.799222,2.293444,2.960078,5.133961541666666,8.799222,3.7060945653158317,0.0,0.0,11,6,2,0,Winter,0
Lower Fraser Valley,2.313272,2022-02-06 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.974389,5.97,2.633417,3.862611,5.120622166666666,8.799222,3.6891750534110694,0.0,0.0,12,6,2,0,Winter,0
Lower Fraser Valley,1.667889,2022-02-06 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.313272,5.069389,2.573806,4.276055,5.082875625,8.799222,3.67140711293488,0.0,0.0,13,6,2,0,Winter,0
Lower Fraser Valley,1.704028,2022-02-06 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.667889,4.983111,2.658139,4.625278,5.043121,8.799222,3.6567413569824985,0.0,0.0,14,6,2,0,Winter,0
Lower Fraser Valley,2.325472,2022-02-06 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.704028,4.394039,2.672572,5.23975,5.0286585,8.799222,3.6454263748396416,0.0,0.0,15,6,2,0,Winter,0
Lower Fraser Valley,1.874167,2022-02-06 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.325472,3.573306,3.001639,4.798417,4.9816805,8.799222,3.6316027974586884,0.0,0.0,16,6,2,0,Winter,0
Lower Fraser Valley,2.169967,2022-02-06 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.874167,2.974389,5.29317,3.963394,4.851547041666667,8.799222,3.6132359641253555,0.0,0.0,17,6,2,0,Winter,0
Lower Fraser Valley,2.064611,2022-02-06 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.169967,2.313272,5.686278,4.679333,4.70064425,8.799222,3.5962939998396415,0.0,0.0,18,6,2,0,Winter,0
Lower Fraser Valley,2.7913,2022-02-06 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.064611,1.667889,6.151361,3.56,4.560641708333334,8.799222,3.5788992915063083,0.0,0.0,19,6,2,0,Winter,0
Lower Fraser Valley,2.124583,2022-02-06 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.7913,1.704028,6.757889,2.86,4.367587291666667,8.799222,3.558357291506308,0.0,0.0,20,6,2,0,Winter,0
Lower Fraser Valley,2.129,2022-02-06 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.124583,2.325472,5.525167,3.110472,4.226080333333333,8.799222,3.537994196268213,0.0,0.0,21,6,2,0,Winter,0
Lower Fraser Valley,2.552639,2022-02-06 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.129,1.874167,5.587472,2.655806,4.099628958333334,8.799222,3.522628124839642,0.0,0.0,22,6,2,0,Winter,0
Lower Fraser Valley,2.466278,2022-02-06 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.552639,2.169967,6.204667,2.569695,3.9438627499999996,8.799222,3.5081225057920227,0.0,0.0,23,6,2,0,Winter,0
Lower Fraser Valley,3.546447,2022-02-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.466278,2.064611,6.041111,2.468367,3.8399184166666664,8.799222,3.5020831665063077,0.0,0.0,0,0,2,0,Winter,0
Lower Fraser Valley,5.450425,2022-02-07 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.546447,2.7913,6.52,2.951158,3.795352791666667,8.799222,3.511702073493161,0.0,0.0,1,0,2,0,Winter,0
Lower Fraser Valley,6.590119,2022-02-07 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.450425,2.124583,6.363,2.339667,3.8048160833333333,8.799222,3.531809430636019,0.0,0.0,2,0,2,0,Winter,0
Lower Fraser Valley,7.830714,2022-02-07 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.590119,2.129,6.57,1.746861,3.8573458333333335,8.799222,3.5658484008741134,0.0,0.0,3,0,2,0,Winter,0
Lower Fraser Valley,8.95275,2022-02-07 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.830714,2.552639,7.211933,2.095194,3.9298798750000006,8.95275,3.6063522044455425,0.0,0.0,4,0,2,0,Winter,0
Lower Fraser Valley,8.698778,2022-02-07 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.95275,2.466278,8.799222,2.399583,3.925694708333334,8.95275,3.6440235020645897,0.0,0.0,5,0,2,0,Winter,0
Lower Fraser Valley,8.474611,2022-02-07 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.698778,3.546447,5.97,2.679194,4.0300535,8.95275,3.6832802929013515,0.0,0.0,6,0,2,0,Winter,0
Lower Fraser Valley,7.458055,2022-02-07 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.474611,5.450425,5.069389,2.412681,4.12958125,8.95275,3.7183877631394475,0.0,0.0,7,0,2,0,Winter,0
Lower Fraser Valley,6.347111,2022-02-07 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.458055,6.590119,4.983111,2.709327,4.186414583333334,8.95275,3.7460124000442088,0.0,0.0,8,0,2,0,Winter,0
Lower Fraser Valley,5.771352,2022-02-07 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.347111,7.830714,4.394039,2.79732,4.243802625,8.95275,3.7703512750442094,0.0,0.0,9,0,2,0,Winter,0
Lower Fraser Valley,5.740334,2022-02-07 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.771352,8.95275,3.573306,2.825,4.3340954583333335,8.95275,3.7939954595680185,0.0,0.0,10,0,2,0,Winter,0
Lower Fraser Valley,4.842528,2022-02-07 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.740334,8.698778,2.974389,2.293444,4.411934583333333,8.95275,3.8114114655203997,0.0,0.0,11,0,2,0,Winter,0
Lower Fraser Valley,4.636431,2022-02-07 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.842528,8.474611,2.313272,2.633417,4.508732875000001,8.95275,3.8276994119489713,0.0,0.0,12,0,2,0,Winter,0
Lower Fraser Valley,5.463305,2022-02-07 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.636431,7.458055,1.667889,2.573806,4.666875208333333,8.95275,3.8494844595680187,0.0,0.0,13,0,2,0,Winter,0
Lower Fraser Valley,7.244667,2022-02-07 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.463305,6.347111,1.704028,2.658139,4.897735166666666,8.95275,3.8816878345680186,0.0,0.0,14,0,2,0,Winter,0
Lower Fraser Valley,6.314583,2022-02-07 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.244667,5.771352,2.325472,2.672572,5.0639481250000005,8.95275,3.9079824774251612,0.0,0.0,15,0,2,0,Winter,0
Lower Fraser Valley,5.175028,2022-02-07 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.314583,5.740334,1.874167,3.001639,5.201484,8.95275,3.9267058286156376,0.0,0.0,16,0,2,0,Winter,0
Lower Fraser Valley,5.101389,2022-02-07 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.175028,4.842528,2.169967,5.29317,5.323626583333334,8.95275,3.940133623997666,0.0,0.0,17,0,2,0,Winter,0
Lower Fraser Valley,3.499444,2022-02-07 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.101389,4.636431,2.064611,5.686278,5.383411291666667,8.95275,3.936909912517654,0.0,0.0,18,0,2,0,Winter,0
Lower Fraser Valley,3.191972,2022-02-07 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.499444,5.463305,2.7913,6.151361,5.4001059583333335,8.95275,3.931650733946225,0.0,0.0,19,0,2,0,Winter,0
Lower Fraser Valley,3.932444,2022-02-07 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.191972,7.244667,2.124583,6.757889,5.4754335,8.95275,3.93861732918432,0.0,0.0,20,0,2,0,Winter,0
